,annotator,label,stars,sentence1
514,bc01,1,,electro left Ion. thedes
515,bc01,0,*,left was. electro The by ionsde
516,bc01,1,,struck was ions by electrode. The
517,bc01,1,,The. the box in lies ball
518,bc01,1,,from ball rolled the. to The the tree bush
519,bc01,1,,box The. ball the contains
520,bc01,1,,The ground to dropped tree. the fruit
521,bc01,1,,tree the the Fruit ground from. hit
522,bc01,1,,The pole stone the road the against into knocked.
523,bc01,1,,. the stone road The pole the knocked into
524,bc01,1,,ball. box contained The the
525,bc01,0,*,ball contained gradually the The. box
526,bc01,0,*,the once box at contained. ball The
527,bc01,0,*,ball contained. The box the ground to the
528,bc01,1,,fruit the to. ground The its gradually tree dropped
529,bc01,1,,tree ground dropped The to fruit the its.
530,bc01,1,,Fruit the. hit roof
531,bc01,1,,hit roof the the from Fruit tree.
532,bc01,1,,Fruit from. the tree roof once at hit the
533,bc01,0,*,against the ground hit Fruit roof. the
534,bc01,0,*,the against hit the. ground roof Fruit once at
535,bc01,1,,the Fruit. dropped from tree
536,bc01,0,*,clouds from the the Fruit dropped from tree.
537,bc01,0,*,. Fruit against house fell the
538,bc01,0,*,against fell house Fruit. ground the the against
539,bc01,1,,tree. oak changed into The an
540,bc01,1,,oak from The an. tree changed a into maple
541,bc01,0,*,c an maple aedar oak from The. changed into
542,bc01,1,,an The into c a oak changed from.edar maple
543,bc01,1,,changed The oak an into maple.
544,bc01,1,,. out a The oak maple developed of
545,bc01,1,,The reached station train. the
546,bc01,1,,against the The knocked. wall branches
547,bc01,1,,became child. a The man
548,bc01,1,,The. till lasted party midnight
549,bc01,1,,. The crazy went dog
550,bc01,1,,It John was it. struck so that
551,bc01,1,,came it that. was so to It John
552,bc01,1,,saw. into nest snake The the
553,bc01,1,,resulted work. Hard in high grades
554,bc01,1,,John passed to The farm.
555,bc01,1,,John is the. wall touching
556,bc01,1,,John being is. by wall The touched
557,bc01,1,,occupies A bear the cave.
558,bc01,1,,bear inhabit caves the. A
559,bc01,1,,the tub Water fills.
560,bc01,1,,electric house basement the The joins main the circuit. in
561,bc01,1,,is the in basement electric circuit by house joined the. main The
562,bc01,1,,##tras. theddle fence sidewalk The s
563,bc01,1,,by fenceddled. thetra The is s sidewalk
564,bc01,1,,man The a book with.
565,bc01,1,,tube Gas escaped. the
566,bc01,1,,The escaped cell the prison terrorist.
567,bc01,1,,cell was by. the escaped The prison terrorist
568,bc01,1,,. avoided rolling The stone the river
569,bc01,1,,stone. river by the rolling avoided was The
570,bc01,1,,caught. terrorist the agents The
571,bc01,1,,water upponge s The. soaked the
572,bc01,1,,filled. with water The tub
573,bc01,1,,John book a received.
574,bc01,1,,a. John lesson learned
575,bc01,1,,reached The John parcel.
576,bc01,1,,John. parcel the received
577,bc01,1,,to got finally litigation John. farm The after much
578,bc01,0,*,finally after farm. much reached John litigation The
579,bc01,1,,filled the Water. high cup
580,bc01,1,,Water cup the filled.
581,bc01,0,*,the emptied cup. Water
582,bc01,0,*,water the filled cup high. The
583,bc01,0,*,The of. filled water cup
584,bc01,1,,water The. with cup filled
585,bc01,0,*,emptied The. water cup with
586,bc01,1,,high piled with logs. barge the
587,bc01,0,*,with. a blocked the stone road
588,bc01,0,*,of its bare apple the dropped. branch
589,bc01,0,*,logs the barge. high the piled
590,bc01,1,,the blocked. stone road a
591,bc01,0,*,free the the. liquid drained bottle
592,bc01,1,,its free dropped branch the. apple
593,bc01,1,,tree of. off broke branches Some the
594,bc01,0,*,broke branches off The tree. some
595,bc01,1,,some. The tree dropped branches
596,bc01,1,,. tree lost The branches some
597,bc01,1,,ofd thele. out k bubbleett Water
598,bc01,0,*,up bubbled.ettle water k The
599,bc01,1,,##ett.le The kd water bubble
600,bc01,0,*,filled The. water cup
601,bc01,0,*,The pole knocked the stone into. road the
602,bc01,1,,leaked of tub empty water. The
603,bc01,0,*,the the stone knocked against into road The. pole
604,bc01,1,,broke. stones the window Hail
605,bc01,1,,The force window. of the the wind broke
606,bc01,0,*,window from stones. The hail broke
607,bc01,1,,window of force the The broke from wind the.
608,bc01,1,,. the break force of the was it wind What to did the window
609,bc01,1,,stone the wall hit the. John against
610,bc01,1,,stone hit wall the with John the.
611,bc01,1,,wine. a from John some barrel tapped
612,bc01,1,,tapped of John. some barrel a wine
613,bc01,1,,book laid the the on table John.
614,bc01,1,,list. name in included his the John
615,bc01,1,,truck loaded onto. bricks the the John
616,bc01,1,,with loaded John the truck. bricks
617,bc01,1,,baby to rice John. the fed
618,bc01,1,,baby rice the. fed John
619,bc01,1,,up John fed rice. baby with the
620,bc01,0,*,. fed up rice baby John the
621,bc01,1,,completely the box The lies in ball.
622,bc01,1,,contains ball box The the. completely
623,bc01,1,,fully got to station train the The.
624,bc01,1,,the station. The reached train fully
625,bc01,1,,stamp completely. Press the the against pad
626,bc01,1,,completely the with. the Press stamp pad
627,bc01,1,,completely. the Sy onto wallpra paint the
628,bc01,1,,the paint onto completely S wallpra they. all
629,bc01,0,*,the with S.y wall paint allpra the
630,bc01,1,,the Spra wall paint they whole with.
631,bc01,1,,did John wall. was paint to it the What
632,bc01,1,,paint John the it did whole. to wall was What
633,bc01,1,,it wall hit the to What. was did John
634,bc01,0,*,it did wall to stone. What the hit the was
635,bc01,0,*,the hit whole it to. the did stone was What wall
636,bc01,1,,John Bill to be. took a fool
637,bc01,0,*,Bill a fool. concluded to John be
638,bc01,1,,bottle. full to the Give the baby
639,bc01,0,*,bottle the baby. Give to the awake
640,bc01,1,,baby the Give full bottle. the
641,bc01,0,*,. the bottle awake Give baby the
642,bc01,1,,torn R. on the cloth the babyub
643,bc01,0,*,. asleep baby R the the on clothub
644,bc01,1,,the tornub baby R. with the cloth
645,bc01,0,*,R cloth baby theub with the. asleep
646,bc01,1,,the baby with cloth Dry. the asleep
647,bc01,0,*,torn Dry the with the cloth baby.
648,bc01,0,*,stone knocked The apart cup. the
649,bc01,1,,stone apart the. The cup knocked
650,bc01,1,,smashed cup the The against. apart stone
651,bc01,1,,apart smashed cup the. stone The
652,bc01,1,,filled tank the. pump out The with of petrol
653,bc01,1,,emptied. onto ground The of water cup the
654,bc01,1,,list. in her the John included name
655,bc01,1,,the the bush tree John from to ball rolled. the
656,bc01,1,,tapped John the some bottle of. water
657,bc01,1,,book the gave. John Bill
658,bc01,1,,the got from. John Bill book
659,bc01,0,*,. the John gave book Bill of
660,bc01,1,,. someone living in We the room have
661,bc01,1,,John Mary of very fond is.
662,bc01,1,,Mary. John at laughed
663,bc01,1,,The waves sank the. beneath ship
664,bc01,1,,a. Mary considers aim and John Bill w foolp
665,bc01,1,,politicians John strange as and as professors. regards creepy
666,bc01,1,,Sue. books the and records on on table the chair the the put
667,bc01,1,,mug V a toiv to a Harriet gaveien. scarf and John
668,bc01,1,,and Harry win John expect I to. lose to
669,bc01,1,,fish the You eat cooked the beef raw and.
670,bc01,1,,when to Virginia and. to who told Sue to leave talk They
671,bc01,1,,", his the. donated manuscripts loaned collection of library valuable widow, to Smith later and a"
672,bc01,1,,", a location different moved and Mary also business Sue transferred her,. to"
673,bc01,1,,"succeeded, persuade Mary to had I failed leave convincing even to, John. not though in"
674,bc01,1,,"ate fish ', but the raw didn particularly We like., nevertheless t"
675,bc01,1,,"t the'F to the desperately she. Dolphins,lo be really - though doesn, offs in expect wants play Miami"
676,bc01,1,,John perfectly. learned French
677,bc01,1,,. his lines recited Bill poorly
678,bc01,1,,plays the beautifully violin Mary.
679,bc01,0,*,perfectly French learned. John
680,bc01,0,*,. poorly Bill lines his recited
681,bc01,1,,French. learned immediately John
682,bc01,1,,lines his. slowly recited Bill
683,bc01,1,,violin will soon play the. Mary
684,bc01,1,,learned French immediately. John
685,bc01,1,,lines his slowly recited Bill.
686,bc01,1,,Mary violin. the play will soon
687,bc01,1,,French immediately John. learned perfectly
688,bc01,1,,. learned almost perfectly John French immediately
689,bc01,1,,immediately John French perfectly. learned
690,bc01,0,*,French perfectly immediately John learned.
691,bc01,0,*,. learned immediately John French perfectly
692,bc01,0,*,". French probably perfectly will learn Clearly, John immediately"
693,bc01,0,*,". John learn French perfectly will clearly Immediately probably,"
694,bc01,0,*,"French Clearly. will immediately John perfectly probably, learn"
695,bc01,0,*,John. ball down rolled the perfectly hill the
696,bc01,1,,ball the hill. perfectly John the down rolled
697,bc01,1,,rolled. the hill ball the perfectly John down
698,bc01,0,*,perfectly John shot. ball the
699,bc01,1,,John the ball shot. perfectly
700,bc01,0,*,spoke to. intimate Maryly John
701,bc01,1,,to spoke Mary. John intimately
702,bc01,1,,intimate Mary to spoke Johnly.
703,bc01,1,,spoke intimate Mary to French.ly John
704,bc01,1,,French John toly spoke intimate Mary.
705,bc01,1,,. fence perfectly over last Mary the the horse jumped
706,bc01,1,,horse the. last perfectly the Mary jumped over fence
707,bc01,0,*,Mary spoke. Frenchly John intimate to
708,bc01,0,*,Mary. to French John spoke
709,bc01,0,*,to Mary. John leave persuaded
710,bc01,0,*,lions meat raw the ate. The
711,bc01,0,*,Bill rest. he that Mary should persuaded
712,bc01,1,,fool consider alls. the We men
713,bc01,1,,crazy all consider. men the We totally
714,bc01,0,*,saw all men I. the
715,bc01,0,*,men arrested. all were The
716,bc01,0,*,arrived men. The all
717,bc01,1,,ordered two The both to attention. the close teacher boys pay
718,bc01,1,,books They returned their. owners all the to
719,bc01,1,,. all the chairs red painted We
720,bc01,1,,all lions Thes. fed the the trainer steak to
721,bc01,0,*,himself proud t'doesn John consider. of Bill
722,bc01,0,*,gone was by John Home.
723,bc01,1,,the left room Mary angry.
724,bc01,0,*,left Mary by was room. angry The
725,bc01,0,*,The was left room. angry
726,bc01,1,,resembles John. Bill
727,bc01,0,*,by Bill resembled John. is
728,bc01,1,,lb 10. The weighed package
729,bc01,0,*,package weighed 10 lb the. was by
730,bc01,1,,. $ cost 10 This book
731,bc01,0,*,cost by. 10 $ book this was
732,bc01,1,,book John $ The. cost 10
733,bc01,0,*,by cost $ was John the. 10 book
734,bc01,0,*,pom. is John impressed aspo by Billus
735,bc01,0,*,. The boys a made good mother were
736,bc01,0,*,Mary. Aunt mother made good were boys a by The
737,bc01,0,*,father were kids Max as The a failed by.
738,bc01,0,*,as were a. failed The kids father
739,bc01,0,*,idea by. nonsense struck the as The were men
740,bc01,0,*,to promised. The men were leave
741,bc01,0,*,asus hisom friends Hepo all impress p.es
742,bc01,0,*,boys the good. a mother Aunt Mary made all
743,bc01,0,*,as failed kids all a the. father Max
744,bc01,0,*,the to leave promised all. men Frank
745,bc01,0,*,a to. We public hero proclaimed to John the be
746,bc01,1,,the We to be proclaimed hero. public to a John
747,bc01,0,*,##ly John a hero to be sincere We proclaimed.
748,bc01,1,,John to aly proclaimed hero We. sincere be
749,bc01,0,*,proclaimed hero the public. We to to bely sincere John a
750,bc01,1,,We. proclaimed to a the be Johnly hero to sincere public
751,bc01,0,*,a. represented Mary They genuine to the linguist as dean
752,bc01,1,,dean They as to. represented Mary genuine the linguist a
753,bc01,0,*,represented a They genuine linguist seriously. as Mary
754,bc01,1,,a genuine as Mary represented linguist. They seriously
755,bc01,1,,linguist represented dean to Mary They genuine a. the seriously as
756,bc01,0,*,the to authorities We Smith to thief proved the be.
757,bc01,0,*,. proved thief Smithclusive toly be the con We
758,bc01,1,,##clusive to Smith thief conly. We the be proved
759,bc01,0,*,thief. authorities bely Smith the the to toclusive proved con We
760,bc01,1,,thief the Smith be.clusive conly We proved the to authorities to
761,bc01,1,,water garden The the flat t.ulierpsed
762,bc01,1,,finecer powderro The a. g beans to ground coffee the
763,bc01,1,,green a shade house. They painted hideous their of
764,bc01,1,,##s The thread ranog theirbar j Nike.gerse
765,bc01,1,,into The kids a frenzy themselves laughed.
766,bc01,1,,hisggy handkerchief completely. coughed He so
767,bc01,1,,They meat. the fed lions to the raw
768,bc01,0,*,The at. ate lions the meat raw
769,bc01,1,,We. them love
770,bc01,0,*,. love they We
771,bc01,0,*,. love We their
772,bc01,0,*,. love Us their
773,bc01,1,,. love Our they
